date,symbol,entryTime,entryPrice,exitPrice,pnl,win,timeMinutes,hour,volumeRatio,atrRatio,adx,boardScore,buyPressureRatio,slope,vwapDeviation,rsi,bbPosition,barsAboveRound,regime,boardSignal,largeBuyWall,largeSellWall,ma5_above_ma25_5m
2026-06-23,3436,10:52,4083,4053,6000,true,652,10,1,0.0023356073535267022,18.255032368656703,2,0.52,-0.0022281424073625575,0,30.704538695245546,-0.19317846520632614,9,down,sell_pressure,false,false,false
2026-06-23,5016,09:13,5266,5187,7900,true,553,9,1,0.004774564592263035,14.204531250014202,2,0.51,-0.00214164944580124,0,42.89772727272727,0.5,9,neutral,sell_pressure,false,false,false
2026-06-23,5016,10:31,5194,5112,8200,true,631,10,1,0.001630862911376044,9.301591276942725,2,0.53,-0.0007289468636102052,0,39.450781727440734,-0.1344812698327014,9,down,sell_pressure,false,false,false
2026-06-23,5016,10:47,5079,5083,-400,false,647,10,1,0.00211422638530742,30.6398477038627,2,0.38,-0.0031776787444293742,0,17.07598421341362,-0.18439821282712468,9,down,sell_pressure,false,false,false
2026-06-23,5016,11:29,5090,5090,0,false,689,11,1,0.001696938311665059,17.857961812474382,2,0.41,-0.0007047768206734534,0,53.23894144687506,0.647538776351898,9,neutral,sell_pressure,false,false,false
2026-06-23,5803,10:09,6932,6884,4800,true,609,10,1,0.004409506632211175,9.717796268990806,2,0.3,-0.0031241124680488497,0,44.6914177521527,0.12641925425084516,9,neutral,sell_pressure,false,false,false
2026-06-23,5803,10:44,6799,6663,13600,true,644,10,1,0.0021952744821648407,12.635770955898389,2,0.26,-0.002555539422099608,0,29.550921886761728,-0.26993794071890104,9,down,sell_pressure,false,false,false
2026-06-23,5803,11:09,6595,6633,-3800,false,669,11,1,0.0033156594670122395,26.331756633727956,2,0.2,-0.0015944645006016848,0,34.57921334870397,0.07793623647281332,9,down,sell_pressure,false,false,false
2026-06-23,6526,10:55,2693.5,2707.5,-4200,false,655,10,1,0.0019017375709500654,32.01058310401951,2,0.32,-0.0005184225143491946,0,27.6313384503093,0.08873971651612644,9,down,sell_pressure,false,false,false
2026-06-23,6526,10:58,2699,2685.5,4050,true,658,10,1,0.0020806296001187057,31.000864767888224,2,0.32,-0.00029596744358120606,0,36.33571353835019,0.24153620390295208,9,down,sell_pressure,false,false,false
2026-06-23,6526,11:25,2699,2706,-2100,false,685,11,1,0.0012961512229842508,16.10417600996635,2,0.38,0,0,52.32023699870608,0.7193127107204542,9,neutral,sell_pressure,false,false,false
2026-06-23,6723,09:17,5180,5093,8700,true,557,9,1,0.006439821825710147,42.78515540666225,0,0.93,-0.003004373455029473,0,61.29010268280011,0.5,9,neutral,neutral,false,false,false
2026-06-23,6723,10:12,5100,5073,2700,true,612,10,1,0.002012214723283452,16.099474404391575,1,0.76,-0.0007423324868138308,0,54.60036141496742,0.6354334480003717,9,neutral,neutral,false,false,false
2026-06-23,6723,10:35,4995,4965,3000,true,635,10,1,0.0017231947609220293,20.654733266312682,2,0.55,-0.002099841521394612,0,25.09134589357984,-0.0932194452285357,9,down,sell_pressure,false,false,false
2026-06-23,6723,10:39,4994,4965,2900,true,639,10,1,0.0016943006900118798,25.720574622175395,2,0.57,-0.0003597841295222866,0,30.678670212704333,0.15025610304863385,9,down,sell_pressure,false,false,false
2026-06-23,6723,10:44,4993,4965,2800,true,644,10,1,0.0016756168364418181,25.53684159721278,2,0.55,-0.000040048057669203045,0,34.84704779143408,0.2505381597213593,9,neutral,sell_pressure,false,false,false
2026-06-23,6723,10:46,4983,4965,1800,true,646,10,1,0.001895131172594808,25.47161667616113,2,0.54,-0.0012365376944555246,0,34.34558748649309,0.19239093975056024,9,down,sell_pressure,false,false,false
2026-06-23,9984,09:28,6774,6785,-1100,false,568,9,1,0.0019135046166919112,18.102850745948196,2,0.27,-0.0016978922716627636,0,27.239468385044745,-0.22078772953448272,9,down,sell_pressure,false,false,false
2026-06-24,5016,09:23,4778,4792,-2800,false,563,9,1,0.006066388755995702,5.699580819982084,0,0.94,-0.0035361842105263155,0,46.44401291975778,0.455619608314625,9,neutral,neutral,false,false,false
2026-06-24,5016,09:33,4789,4790,-200,false,573,9,1,0.004766414958229397,5.402492499945196,0,0.96,-0.00012520868113522537,0,49.28787569379254,0.39053136046254383,9,neutral,neutral,false,false,false
2026-06-24,5016,10:03,4698,4728,-6000,false,603,10,1,0.0025708511638143235,14.89839316992102,1,0.75,-0.0018557570645297342,0,37.22526079837122,0.12313110195339334,9,down,neutral,false,false,false
2026-06-24,5016,10:20,4680,4717,-7400,false,620,10,1,0.0025813213075157907,11.432879735867859,1,0.74,-0.0020723197293296683,0,35.302017568385594,-0.10041687285607516,9,down,neutral,false,false,false
2026-06-24,5016,11:13,4691,4653,7600,true,673,11,1,0.0016190548523393137,19.125578003977434,1,0.76,-0.0009335879482283047,0,32.090676225183145,-0.003289741440015264,9,down,neutral,false,false,false
2026-06-24,5803,09:16,6464,6555,-9100,false,556,9,1,0.007583014799423508,4.32934058484308,2,0.55,-0.0005246103996296868,0,48.527473391176535,0.5,9,neutral,sell_pressure,false,false,false
2026-06-24,5803,09:23,6457,6414,4300,true,563,9,1,0.006809700218273164,4.7190961389982515,2,0.5,-0.002869790871622653,0,46.838465192469506,0.5492617825871786,9,neutral,sell_pressure,false,false,false
2026-06-24,5803,09:47,6295,6335,-4000,false,587,9,1,0.0037697374907707413,15.273758582333054,2,0.41,-0.001325548366735048,0,36.780836841377756,0.030816491134666224,9,down,sell_pressure,false,false,false
2026-06-24,5803,10:20,6281,6318,-3700,false,620,10,1,0.0024795740796166557,13.525038252700233,2,0.42,-0.002887180291856269,0,36.102744879467174,0.0104839560659369,9,down,sell_pressure,false,false,false
2026-06-24,5803,11:05,6393,6350,4300,true,665,11,1,0.0019206560859254078,23.93651463986723,2,0.48,-0.0010580364088999534,0,51.82326197415334,0.5282757064802363,9,neutral,sell_pressure,false,false,true
2026-06-24,5803,11:11,6387,6350,3700,true,671,11,1,0.0017621807407011004,18.638342588282047,2,0.48,-0.0003750586029067042,0,48.228438883276226,0.3357857784993157,9,neutral,sell_pressure,false,false,true
2026-06-24,5803,12:41,6297,6193,10400,true,761,12,1,0.0013083785751672014,22.892048925457683,2,0.44,-0.0021988377571854874,-0.008606664917344577,28.26867184644631,-0.04644978974422388,9,down,sell_pressure,false,false,false
2026-06-24,5803,12:45,6297,6193,10400,true,765,12,1,0.0012746176129775294,24.897083417795557,2,0.43,-0.0003171079752655779,-0.008606664917344577,32.480842118767896,0.13861969428993529,9,down,sell_pressure,false,false,false
2026-06-24,5803,13:05,6193,6185,800,true,785,13,1,0.001563387912960264,36.851014491653096,2,0.33,-0.0014109347442680775,-0.02498032012595124,20.208808165670163,-0.09087847641908078,9,down,sell_pressure,false,false,false
2026-06-24,6526,09:48,2691,2691,0,false,588,9,1,0.0023851891351211766,20.182932856892737,2,0.35,-0.0017314422545588507,0,34.323522696913074,-0.019651181836174956,9,down,sell_pressure,false,false,false
2026-06-24,6526,11:05,2697.5,2656.5,12300,true,665,11,1,0.001561174875574002,17.23503223564627,2,0.43,-0.00014817558807186517,0,54.14354075049485,0.5664195217282465,9,neutral,sell_pressure,false,false,false
2026-06-24,6526,13:25,2598.5,2619.5,-6300,false,805,13,1,0.0014903982155353606,42.47337681492558,2,0.29,-0.0009574875526618153,0,23.16540965856413,0.08721668878426185,9,down,sell_pressure,false,false,false
2026-06-24,6758,09:16,3196,3216,-6000,false,556,9,1,0.0013909384856851986,2.1334790667613066,1,0.78,-0.0004370902279113331,0,41.76113739635546,0.5,9,neutral,neutral,false,false,false
2026-06-24,6758,09:20,3199,3216,-5100,false,560,9,1,0.0013346690454220423,3.038028985362463,1,0.79,-0.00031210986267166043,0,44.99999353757293,0.4356641201088201,9,neutral,neutral,false,false,false
2026-06-24,6758,09:32,3197,3225,-8400,false,572,9,1,0.001295710963409925,5.61500968262865,1,0.76,-0.0003123048094940662,0,42.66739664093446,0.1302256394873219,9,down,neutral,false,false,false
2026-06-24,8316,09:14,6490,6392,9800,true,554,9,1,0.001726360806263954,1.8214918032805125,2,0.48,-0.0003691171947093202,0,45.58287795992714,0.5,9,neutral,sell_pressure,false,false,false
2026-06-24,9984,09:23,6600,6601,-100,false,563,9,1,0.0029628362294702557,18.37541343008107,0,1.01,-0.000030298439630359037,0,48.96235219135168,0.7351233228798507,9,neutral,neutral,false,false,false
2026-06-24,9984,09:38,6596,6601,-500,false,578,9,1,0.0018524120577792116,8.628648595354369,0,0.98,-0.00018176310209027567,0,46.94798634531062,0.23992861746281205,9,neutral,neutral,false,false,false
2026-06-24,9984,09:51,6579,6519,6000,true,591,9,1,0.0017811266960598238,7.9782191702505605,0,0.83,-0.0006665656718678988,0,44.254100729825964,0.1908255958583014,9,down,neutral,false,false,false
2026-06-25,5016,09:23,4874,4781,18600,true,563,9,1.0513527532829179,0.00986073543081574,83.06552794690921,2,0.57,-0.0001230264506868977,0.0041132342568366564,60.5972323379461,0.5,9,neutral,sell_pressure,false,false,false
2026-06-25,5016,11:02,4890,4892,-400,false,662,11,1.8282185628742516,0.0030949667739319157,25.0382084079452,2,0.58,-0.0006116207951070336,0.00984025118909154,48.9019742862906,0.3651955158389379,9,neutral,sell_pressure,false,false,false
2026-06-25,5016,13:59,4898,4933,-7000,false,839,13,0.8777734527053328,0.0019739179544884353,15.543848395299568,2,0.58,-0.00024469820554649265,0.0072628377356004845,57.33170357621094,0.6174951102971316,9,neutral,sell_pressure,false,false,true
2026-06-25,5803,09:24,6483,6428,5500,true,564,9,1.7165426507063517,0.009509372316010805,18.60158541288038,2,0.24,-0.0027984790874524715,-0.010952458495847308,42.75933162251394,0.5,9,neutral,sell_pressure,false,false,false
2026-06-25,5803,09:44,6394,6443,-4900,false,584,9,2.0205612670186164,0.006521158439545665,14.9995758160581,2,0.21,-0.0017364341085271315,-0.01861642901338334,37.24539560055421,0.011067445953593052,9,down,sell_pressure,false,false,false
2026-06-25,5803,09:46,6378,6412,-3400,false,586,9,1.975212611491392,0.00645208378414551,16.771607568975984,2,0.2,-0.001863932898415657,-0.020374666022031324,36.05291056498773,-0.01185961679591436,9,down,sell_pressure,false,false,false
2026-06-25,5803,09:59,6396,6346,5000,true,599,9,1.358018412084838,0.004923570657905162,11.82424396308737,2,0.21,-0.0015205585725368502,-0.015552234110539721,40.82175642539653,0.23547037030357468,9,down,sell_pressure,false,false,false
2026-06-25,5803,11:10,6390,6425,-3500,false,670,11,1.5170442515350413,0.002275513499905687,13.814841723993576,2,0.22,-0.0008104738154613466,-0.009819767667190303,39.90075147807409,-0.1944208739323432,9,down,sell_pressure,false,false,false
2026-06-25,5803,12:37,6397,6363,3400,true,757,12,0.972495930083112,0.0015864082664186455,33.79895832218346,2,0.22,-0.0010883084577114428,-0.008092810667019721,28.750902564566772,-0.21636247925445837,9,down,sell_pressure,false,false,true
2026-06-25,6526,09:21,2598,2582,4800,true,561,9,1.3756469626804686,0.006685479925760496,31.04318667135454,2,0.29,-0.0023583111449220233,-0.020257534448480982,13.672006910005877,0.07169673083191944,9,neutral,sell_pressure,false,false,false
2026-06-25,6526,09:44,2599.5,2616,-4950,false,584,9,1.1711430356027484,0.006205454483610589,21.640090636271765,2,0.37,-0.00007690828686791002,-0.008146834036493803,48.51742176541021,0.6885431964864257,9,neutral,sell_pressure,false,false,false
2026-06-25,6526,10:07,2598.5,2612,-4050,false,607,10,1.147948611686697,0.004016537745622844,14.897063508458256,2,0.35,-0.0014138326327856323,-0.00787810457020974,42.033200944840935,0.11309822297987486,9,down,sell_pressure,false,false,false
2026-06-25,6526,11:11,2597.5,2611,-4050,false,671,11,0.9597257926306769,0.0015958606439865004,12.768192611517682,2,0.34,-0.0006140855881788524,-0.007537272368673576,35.762665520408916,-0.03970615635595981,9,down,sell_pressure,false,false,false
2026-06-25,6758,15:30,3197,3197,0,false,930,15,124.6699111299196,0.001280372181576189,34.187683503280404,2,0.6,-0.0017978921264724117,-0.007611503010267841,18.520023155257732,-0.4646186357852124,9,down,sell_pressure,false,false,false
2026-06-25,7011,09:22,3688,3663,5000,true,562,9,4.388109638399176,0.003914159081419368,56.9315457073809,2,0.43,-0.0009176788124156544,-0.011615902443899817,26.81367771225723,0.11491262170784053,9,neutral,sell_pressure,false,false,false
2026-06-25,7203,09:26,2697,2712,-4500,false,566,9,1.6721782890007189,0.0018111884359594795,46.441467502128035,0,1.14,-0.0002592112571745973,-0.0013828647550625042,40.610643396019434,0.12515548018681605,9,down,neutral,false,false,false
2026-06-25,7203,09:34,2697.5,2712,-4350,false,574,9,1.6761543327008224,0.0017549914713776117,34.83255075047081,0,1.17,-0.00011115227862171174,-0.0013264127014670222,42.968625191702344,0.20008510143123007,9,neutral,neutral,false,false,false
2026-06-25,9107,09:10,2498,2470,8400,true,550,9,1.1973575557390586,0.0038030424339471577,0,2,0.49,-0.000519065681772809,-0.0034295935944831006,50,0.5,9,neutral,sell_pressure,false,false,false
2026-06-25,9984,09:20,6481,6457,2400,true,560,9,3.727592328309374,0.008564366586038047,25.744861375217514,2,0.34,-0.001985945615643141,-0.015094198971133316,36.22450037014946,0.5,9,neutral,sell_pressure,false,false,false
2026-06-25,9984,10:46,6696,6733,-3700,false,646,10,1.0869006629323192,0.0033067393388531894,33.964535764079116,2,0.57,-0.0010104011887072809,0.01719362758641525,50.993884083743474,0.43989120164583095,9,neutral,sell_pressure,false,false,false
2026-06-25,9984,11:14,6694,6741,-4700,false,674,11,0.8817069344210856,0.0031280504402995436,16.46439356891024,2,0.54,-0.0012765325812676266,0.013296477289685768,39.35165882117376,0.047222925638082315,9,down,sell_pressure,false,false,true
2026-06-25,9984,14:59,7086,7126,-4000,false,899,14,2.4096743081831,0.002340583650332621,28.013847005737944,0,0.98,-0.001122649452708392,0.041614305316665975,30.37689068280706,-0.1651904681170346,9,down,neutral,false,false,true
2026-06-25,9984,15:01,7099,7135,-3600,false,901,15,1.411174346735206,0.0025060503643208045,30.632405535057636,0,0.97,-0.00042170368287883047,0.043309339099539365,40.14249588081813,0.10894655945699834,9,down,neutral,false,false,true
2026-06-26,5016,10:54,4694,4622,14400,true,654,10,3.3870072182121045,0.0027502855152096843,14.746997870280257,2,0.5,-0.0009329940627650551,-0.008323301309161988,34.249897506054324,-0.21838750407932855,9,down,sell_pressure,false,false,false
2026-06-26,5016,11:14,4600,4521,15800,true,674,11,2.886934673366834,0.002852301026775415,47.40261090821543,2,0.39,-0.0013388037141006262,-0.025501685755038063,17.077359898575438,0.08048592505664247,9,down,sell_pressure,false,false,false
2026-06-26,5016,11:19,4591,4521,14000,true,679,11,1.2888037666586865,0.003049435357272655,48.46815501201126,2,0.37,-0.000391304347826087,-0.026638493562773213,23.612438938110273,0.1071381372146241,9,down,sell_pressure,false,false,false
2026-06-26,5016,11:23,4596,4521,15000,true,683,11,0.924633362089248,0.0030279960714901044,47.435566733727185,2,0.36,-0.00039087947882736156,-0.02502670642084359,32.15807282471626,0.16394723019628718,9,down,sell_pressure,false,false,false
2026-06-26,5016,12:49,4487,4535,-9600,false,769,12,3.9067886502254043,0.0039107257001163315,40.44550559163021,2,0.25,-0.003028972783143108,-0.04061882310523173,28.842905452013213,-0.07825670715249171,9,down,sell_pressure,false,false,false
2026-06-26,5016,13:19,4578,4578,0,false,799,13,2.347093907145363,0.003629780155126265,28.406714106779493,2,0.32,-0.0012158054711246201,-0.018112423706845945,44.800219605830094,0.19767846264958736,9,neutral,sell_pressure,false,false,false
2026-06-26,5803,09:57,6485,6387,9800,true,597,9,1.3132761938079411,0.004997868478604278,21.455969613921756,2,0.31,-0.0016516286894020492,0.0021829007708739708,47.20286973873705,0.2227256585594673,9,neutral,sell_pressure,false,false,false
2026-06-26,5803,10:08,6387,6436,-4900,false,608,10,1.8639199317804407,0.004414637705515468,24.608789059125048,2,0.27,-0.0014918414918414918,-0.012203743760284854,32.00519599468572,0.09873729564837522,9,down,sell_pressure,false,false,false
2026-06-26,5803,10:26,6392,6294,9800,true,626,10,1.2051159291430136,0.0032856426702187313,18.08632930442039,2,0.28,-0.000903286092508955,-0.01033002299707703,37.90088220200532,0.31486348487457255,9,down,sell_pressure,false,false,false
2026-06-26,5803,10:57,6294,6124,17000,true,657,10,2.5808676028084254,0.0029920496991669822,29.607894953181447,2,0.19,-0.0009802371541501975,-0.022562947973885656,30.01736699859819,0.04040617776614957,9,down,sell_pressure,false,false,false
2026-06-26,5803,12:30,6124,6126,-200,false,750,12,11.704659318637274,0.0035252554827858813,46.55057459199942,0,0.5,-0.0029601029601029603,-0.044084940334866825,21.599807419524367,-0.553123596132082,9,down,neutral,false,false,false
2026-06-26,5803,12:49,6097,6133,-3600,false,769,12,1.1096473449533846,0.003563983237175028,40.382415067637616,2,0.15,-0.0010442160221895906,-0.04381538784609813,34.96958244983189,0.17959190001969463,9,down,sell_pressure,false,false,false
2026-06-26,5803,13:22,6197,6198,-100,false,802,13,1.3313216656608329,0.003106020880555872,26.693762814748265,2,0.18,-0.0010274522395248033,-0.02460343903707926,47.198201491416995,0.2602559985819451,9,neutral,sell_pressure,false,false,false
2026-06-26,5803,13:58,6100,6134,-3400,false,838,13,1.0360694671218644,0.0023531251096932794,41.878363203324355,2,0.17,-0.0002292451285410185,-0.036844003688319873,27.76789670970257,0.12826974884620818,9,down,sell_pressure,false,false,false
2026-06-26,5803,14:01,6087,6134,-4700,false,841,14,2.3809163768335098,0.0024862331939175695,45.02068647978596,2,0.17,-0.0005896805896805897,-0.03853134088450539,23.79469986217501,0.0866371564560795,9,down,sell_pressure,false,false,false
2026-06-26,5803,14:03,6091,6134,-4300,false,843,14,1.0338298409492552,0.0026474285792039993,46.20645632988394,2,0.16,-0.00029508196721311476,-0.037674716607056694,32.4600583662594,0.18287890999179005,9,down,sell_pressure,false,false,false
2026-06-26,5803,14:44,6092,6131,-3900,false,884,14,2.930313086134757,0.002079821886933724,20.466517807354403,2,0.17,-0.0008173941474579041,-0.03500201530854802,33.96619014525628,-0.11669511923162983,9,down,sell_pressure,false,false,false
2026-06-26,5803,15:01,6096,6131,-3500,false,901,15,1.0813923726644483,0.0019585356828542106,20.774621197268736,2,0.18,-0.000556191722558482,-0.03350873516858209,41.439806245188954,0.3055192704432974,9,down,sell_pressure,false,false,false
2026-06-26,5803,15:19,6090,6131,-4100,false,919,15,1.7497206703910615,0.0019101899499398283,17.80924015868664,2,0.17,-0.0007198952879581152,-0.03360107492170542,41.468765685712,0.1801404464096104,9,neutral,sell_pressure,false,false,false
2026-06-26,6526,09:59,2597,2615,-5400,false,599,9,0.8281893004115226,0.003768397647287418,16.900689869469286,2,0.35,-0.0002307692307692308,0.005411629409246459,49.87555181423171,0.3438239734270897,9,neutral,sell_pressure,false,false,false
2026-06-26,6526,10:10,2598,2615,-5100,false,610,10,0.9960745829244357,0.0031581510748195716,14.224439002380564,2,0.35,-0.0001154068090017311,0.00525601078148956,48.97963077489574,0.21205975473622315,9,neutral,sell_pressure,false,false,false
2026-06-26,6526,10:26,2596.5,2597,-150,false,626,10,1.9076457229371688,0.0027807478456196603,17.17052626647205,2,0.35,-0.000576036866359447,0.003972159323263785,41.45182475281148,0.15197864803688219,9,down,sell_pressure,false,false,false
2026-06-26,6526,12:30,2492,2495.5,-1050,false,750,12,9.514409790761942,0.00344957494314587,53.138778116615676,2,0.19,-0.003779527559055118,-0.03357069368855288,9.048469859434434,-0.43238119383672097,9,down,sell_pressure,false,false,false
2026-06-26,7011,09:46,3597,3617,-4000,false,586,9,0.9070990359333918,0.0030700808594246545,23.713056098115295,2,0.54,-0.000995850622406639,0.0023377386949121853,49.33601480624085,0.525508726083465,9,neutral,sell_pressure,false,false,false
2026-06-26,7011,10:30,3596,3596,0,false,630,10,3.454404945904173,0.0019107997935053117,13.501561056699884,2,0.56,-0.0006651884700665188,-0.0005296265031995824,37.14595801197811,0.05116718830154435,9,down,sell_pressure,false,false,false
2026-06-26,7011,10:32,3592,3595,-600,false,632,10,1.2652791542781632,0.0020357581668279594,14.52808444232049,2,0.56,-0.000942089221390967,-0.001644615646481435,37.437483042639606,0.05583127056577417,9,down,sell_pressure,false,false,false
2026-06-26,9984,10:06,6287,6234,5300,true,606,10,3.5287155849009593,0.002647156438379951,18.0178857093663,2,0.61,-0.0011386999841847224,-0.0073021412947876264,34.7855960542155,-0.07065754663855132,9,down,sell_pressure,false,false,false
2026-06-26,9984,10:46,6200,6234,-3400,false,646,10,2.723698781838317,0.0019427592392347297,23.71680228966924,2,0.47,-0.0009950248756218905,-0.017508031500689584,27.605273041206743,0.031086875773048445,9,down,sell_pressure,false,false,false
2026-06-26,9984,12:30,6200,6173,2700,true,750,12,15.683461909353905,0.002766959574331802,17.46168208340524,2,0.4,-0.0015047222666880102,-0.015574168007587784,31.674867203182913,-0.3746242758855643,9,down,sell_pressure,false,false,false
2026-06-26,9984,14:37,6199,6199,0,false,877,14,1.681260945709282,0.002046466442510824,45.698877572505474,2,0.58,-0.0003864112059249718,-0.008054673211336853,53.87363597902552,0.5236508419923591,9,neutral,sell_pressure,false,false,true
2026-06-26,9984,15:01,6199,6230,-3100,false,901,15,1.0962901208837015,0.0020907922808731517,20.190402970264508,2,0.58,0,-0.007429194333708512,57.411901594516635,0.7824911766766044,9,neutral,sell_pressure,false,false,true
2026-06-26,9984,15:24,6200,6226,-2600,false,924,15,1.2368185117192503,0.002605222048007348,30.302787002783667,1,0.76,-0.0008671912638509716,-0.007114123422124528,40.257054824387815,0.11857376375101775,9,neutral,large_buy_wall,true,false,true